#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_7	cds	131471	133381	+	PMOIHC_11865	mtlA2	transcription antiterminator BglG	COG:COG4668, COG:G, RefSeq:WP_009486549.1, SO:0001217, UniParc:UPI000205CECF, UniRef:UniRef100_A0A181QLA9, UniRef:UniRef50_A0A7U4DYL1, UniRef:UniRef90_W9BD65
contig_7	cds	133459	133701	+	PMOIHC_11870	relB	type II toxin-antitoxin system RelB/DinJ family antitoxin	COG:COG3077, COG:V, RefSeq:WP_002886901.1, SO:0001217, UniParc:UPI00015767C4, UniRef:UniRef100_A0A0E1CKZ5, UniRef:UniRef50_A0A0J2DDT7, UniRef:UniRef90_A0A1C1EW86
contig_7	cds	133691	133975	+	PMOIHC_11875	relE	type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family	COG:COG2026, COG:V, RefSeq:WP_009486548.1, SO:0001217, UniParc:UPI000205CECE, UniRef:UniRef100_A0A2A2BGN7, UniRef:UniRef50_A0A085DK79, UniRef:UniRef90_A0A085DK79
contig_7	cds	133979	134443	-	PMOIHC_11880	nrdG	anaerobic ribonucleoside-triphosphate reductase-activating protein	COG:COG0602, COG:H, RefSeq:WP_002886903.1, SO:0001217, UniParc:UPI000205CECD, UniRef:UniRef100_A0A0J2G6E0, UniRef:UniRef50_A0A7X3M6J5, UniRef:UniRef90_A0A0J2G6E0
contig_7	cds	134751	136889	-	PMOIHC_11885	nrdD	anaerobic ribonucleoside-triphosphate reductase	COG:COG1328, COG:F, EC:1.1.98.6, KEGG:K21636, RefSeq:WP_004186701.1, SO:0001217, UniParc:UPI00015767C7, UniRef:UniRef100_A0A0C7KIM3, UniRef:UniRef50_P28903, UniRef:UniRef90_A0A0C7KIM3
contig_7	cds	137246	137989	-	PMOIHC_11890	rpiR	RpiR family transcriptional regulator	COG:COG1737, COG:K, RefSeq:WP_002886905.1, SO:0001217, UniParc:UPI00015767C8, UniRef:UniRef100_W9BD61, UniRef:UniRef50_A0A7H4PQM1, UniRef:UniRef90_A0A0H3FQ65
contig_7	cds	138250	138558	+	PMOIHC_11895		PTS sugar transporter subunit IIB	RefSeq:WP_012737232.1, SO:0001217, UniParc:UPI0001A581B8, UniRef:UniRef100_W9BE17, UniRef:UniRef50_W9BE17, UniRef:UniRef90_W9BE17
contig_7	cds	138649	139956	+	PMOIHC_11900	celF	6-phospho-beta-glucosidase	COG:COG1486, COG:G, RefSeq:WP_004177662.1, SO:0001217, UniParc:UPI0001A581B9, UniRef:UniRef100_A0A0S4FV33, UniRef:UniRef50_A0A085G550, UniRef:UniRef90_A0A0S4FV33
contig_7	cds	139983	141335	+	PMOIHC_11905	celB	PTS cellobiose transporter subunit IIC	COG:COG1455, COG:G, KEGG:K02761, RefSeq:WP_004146783.1, SO:0001217, UniParc:UPI0001A581BA, UniRef:UniRef100_A0A0S3DKY7, UniRef:UniRef50_A0A0S3DKY7, UniRef:UniRef90_A0A0S3DKY7
contig_7	cds	141391	143046	-	PMOIHC_11910	treC	alpha,alpha-phosphotrehalase	COG:COG0366, COG:G, EC:3.2.1.93, KEGG:K01226, RefSeq:WP_020316343.1, SO:0001217, UniParc:UPI0002F89CB9, UniRef:UniRef100_A0A4S7L363, UniRef:UniRef50_P28904, UniRef:UniRef90_B6ZN43
contig_7	cds	143098	144516	-	PMOIHC_11915	treB	PTS trehalose transporter subunit IIBC	COG:COG1264, COG:G, EC:2.7.1.201, KEGG:K02819, RefSeq:WP_004186710.1, SO:0001217, UniParc:UPI00015767CD, UniRef:UniRef100_B6ZN42, UniRef:UniRef50_P36672, UniRef:UniRef90_A0A0K5T2I8
contig_7	cds	144647	145594	-	PMOIHC_11920	treR	trehalose operon repressor TreR	COG:COG1609, COG:K, KEGG:K03485, RefSeq:WP_032433783.1, SO:0001217, UniParc:UPI0004528769, UniRef:UniRef100_A0A4V3Y309, UniRef:UniRef50_P36673, UniRef:UniRef90_A0A0J4XX02
contig_7	ncRNA-region	145759	145875	+			Magnesium Sensor	RFAM:RF01056, SO:0000035
contig_7	sorf	145775	145828	+	PMOIHC_11925		mgtA leader peptide	RefSeq:WP_219340445.1, SO:0001217, UniParc:UPI001C5CB171, UniRef:UniRef100_A0A1L5CIC8, UniRef:UniRef50_A0A5P6AB31, UniRef:UniRef90_A0A1L5CIC8
contig_7	cds	145974	148682	+	PMOIHC_11930	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, RefSeq:WP_009309303.1, SO:0001217, UniParc:UPI000205CAE0, UniRef:UniRef100_V0AJA2, UniRef:UniRef50_A0A7C6E437, UniRef:UniRef90_A0A1Y6GNE3
contig_7	cds	148755	149141	-	PMOIHC_11935	ridA	2-iminobutanoate/2-iminopropanoate deaminase	RefSeq:WP_002886926.1, SO:0001217, UniParc:UPI0001576893, UniRef:UniRef100_A0A264C205, UniRef:UniRef90_Q7CP78
contig_7	cds	149294	149755	-	PMOIHC_11940	pyrI	aspartate carbamoyltransferase regulatory subunit	COG:COG1781, COG:F, GO:0006207, GO:0006221, GO:0009347, GO:0046872, KEGG:K00610, RefSeq:WP_002886927.1, SO:0001217, UniParc:UPI0001576894, UniRef:UniRef100_A6THH3, UniRef:UniRef50_P19936, UniRef:UniRef90_A8AMC9
contig_7	cds	149769	150704	-	PMOIHC_11945	pyrB	aspartate carbamoyltransferase	COG:COG0540, COG:F, EC:2.1.3.2, GO:0004070, GO:0006207, GO:0006520, GO:0016597, GO:0044205, RefSeq:WP_002886928.1, SO:0001217, UniParc:UPI0001576895, UniRef:UniRef100_A6THH4, UniRef:UniRef50_A8AMC8, UniRef:UniRef90_A8AMC8
contig_7	cds	151040	151492	+	PMOIHC_11950	ebgC	YhcH/YjgK/YiaL family protein	COG:COG2731, COG:G, KEGG:K19334, RefSeq:WP_004894676.1, SO:0001217, UniParc:UPI0001576896, UniRef:UniRef100_A0A0S3FAY2, UniRef:UniRef50_P0AF96, UniRef:UniRef90_A0A060VRA6
contig_7	cds	151554	152558	-	PMOIHC_11955	argF	ornithine carbamoyltransferase	COG:COG0078, COG:E, EC:2.1.3.3, KEGG:K00611, RefSeq:WP_004178387.1, SO:0001217, UniParc:UPI0001A581BE, UniRef:UniRef100_V0ADX5, UniRef:UniRef50_P04391, UniRef:UniRef90_A0A2N4W5C2
contig_7	cds	152722	153144	+	PMOIHC_11960	rraB	ribonuclease E inhibitor RraB	COG:COG3076, COG:J, KEGG:K09893, RefSeq:WP_002886947.1, SO:0001217, UniParc:UPI0001576898, UniRef:UniRef100_A0A0E1CPV9, UniRef:UniRef50_Q2NR38, UniRef:UniRef90_A0A351NS89
contig_7	cds	153203	153967	+	PMOIHC_11965	miaE	tRNA-(ms[2]io[6]A)-hydroxylase	COG:COG4445, COG:J, RefSeq:WP_032433784.1, SO:0001217, UniParc:UPI000450F1AF, UniRef:UniRef100_A0A4S7FTC6, UniRef:UniRef50_Q08015, UniRef:UniRef90_W1EJE4
contig_7	cds	154037	154540	-	PMOIHC_11970		GNAT family N-acetyltransferase	RefSeq:WP_008807124.1, SO:0001217, UniParc:UPI0001813700, UniRef:UniRef100_V0AJA9, UniRef:UniRef50_W1DJ65, UniRef:UniRef90_W1DJ65
contig_7	cds	154661	157516	-	PMOIHC_11975	valS	valine--tRNA ligase	COG:COG0525, COG:J, EC:6.1.1.9, KEGG:K01873, SO:0001217, UniRef:UniRef50_Q8ZBH1, UniRef:UniRef90_A0A379T0E6
contig_7	cds	157516	157959	-	PMOIHC_11980	holC	DNA polymerase III subunit chi	COG:COG2927, COG:L, RefSeq:WP_002886953.1, SO:0001217, UniParc:UPI0001B764C6, UniRef:UniRef100_W9BJF3, UniRef:UniRef50_E0SIA6, UniRef:UniRef90_A0A251ZNT1
contig_7	cds	158077	159588	-	PMOIHC_11985	pepA	leucyl aminopeptidase	COG:COG0260, COG:E, EC:3.4.11.1, GO:0005737, GO:0006508, GO:0030145, GO:0070006, RefSeq:WP_002886954.1, SO:0001217, UniParc:UPI000157689D, UniRef:UniRef100_A6THI2, UniRef:UniRef50_Q2YB18, UniRef:UniRef90_C6DJN2
contig_7	ncRNA	158836	159030	+	PMOIHC_11990	Ysr276	Yersinia sRNA 276	RFAM:RF02850, SO:0000655
contig_7	cds	159978	161075	+	PMOIHC_11995	lptF	LPS export ABC transporter permease LptF	COG:COG0795, COG:MN, RefSeq:WP_002886955.1, SO:0001217, UniParc:UPI000157689E, UniRef:UniRef100_A0A7U7IFI4, UniRef:UniRef50_P0AFA0, UniRef:UniRef90_A0A2A5MHN0
contig_7	cds	161075	162157	+	PMOIHC_12000	lptG	LPS export ABC transporter permease LptG	COG:COG0795, COG:MN, GO:0005886, GO:0015920, GO:0016020, GO:0016021, GO:0043165, GO:0043190, GO:0055085, GO:1990351, RefSeq:WP_002886956.1, SO:0001217, UniParc:UPI000157689F, UniRef:UniRef100_W9BD42, UniRef:UniRef50_P0ADC7, UniRef:UniRef90_P0ADC7
contig_7	cds	162206	163708	-	PMOIHC_12005	herA	Type III restriction enzyme, res subunit	COG:COG0433, COG:L, RefSeq:WP_004210619.1, SO:0001217, UniParc:UPI0002B5EAA9, UniRef:UniRef100_A0A263K4S1, UniRef:UniRef50_P39342, UniRef:UniRef90_A0A8B3QBD3
contig_7	cds	163807	164628	-	PMOIHC_12010		inosose isomerase	COG:COG4130, COG:G, RefSeq:WP_032433785.1, SO:0001217, UniParc:UPI000451353F, UniRef:UniRef100_A0A4S4V1V1, UniRef:UniRef50_A0A486Q873, UniRef:UniRef90_A0A486Q873
contig_7	cds	164980	166485	+	PMOIHC_12015	mmsA	methylmalonate-semialdehyde dehydrogenase (CoA acylating)	COG:COG1012, COG:I, EC:1.2.1.18, EC:1.2.1.27, KEGG:K00140, RefSeq:WP_009486529.1, SO:0001217, UniParc:UPI0001A58156, UniRef:UniRef100_A0A169T4G7, UniRef:UniRef50_A0A6A5KVI5, UniRef:UniRef90_A0A1Y6GNB8
contig_7	cds	166504	167313	+	PMOIHC_12020	iolB	5-deoxy-glucuronate isomerase	RefSeq:WP_004186731.1, SO:0001217, UniParc:UPI0001B764C1, UniRef:UniRef100_A0A0S4FV68, UniRef:UniRef50_A0A7D6YDH8, UniRef:UniRef90_A0A1J7D6E9
contig_7	cds	168541	169398	-	PMOIHC_12025	rpiR	MurR/RpiR family transcriptional regulator	COG:COG1737, COG:K, RefSeq:WP_004152190.1, SO:0001217, UniParc:UPI0001576970, UniRef:UniRef100_A0A0E1CPU1, UniRef:UniRef50_A0A0T9PEN7, UniRef:UniRef90_H3N6C7
contig_7	cds	169550	171463	-	PMOIHC_12030	iolC	5-dehydro-2-deoxygluconokinase	COG:COG3892, COG:G, RefSeq:WP_004146797.1, SO:0001217, UniParc:UPI0001B764BF, UniRef:UniRef100_A0A7U7F0P9, UniRef:UniRef50_A0A7T4N2H4, UniRef:UniRef90_A0A2N4VID0
contig_7	cds	171969	173909	+	PMOIHC_12035	iolD	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	COG:COG3962, COG:G, RefSeq:WP_004152191.1, SO:0001217, UniParc:UPI0001576972, UniRef:UniRef100_A0A0E1CK97, UniRef:UniRef50_Q898E8, UniRef:UniRef90_A0A1V2BJ73
contig_7	cds	173956	174969	+	PMOIHC_12040	iolG	Inositol 2-dehydrogenase	COG:COG0673, COG:R, EC:1.1.1.18, GO:0000166, GO:0019310, GO:0050112, RefSeq:WP_032433786.1, SO:0001217, UniParc:UPI00044B9485, UniRef:UniRef100_A0A4S7LYE8, UniRef:UniRef50_P26935, UniRef:UniRef90_A6THJ2
contig_7	cds	175011	175895	+	PMOIHC_12045	ycjR	protein iolH	COG:COG1082, COG:G, RefSeq:WP_004152193.1, SO:0001217, UniParc:UPI00018145C0, UniRef:UniRef100_A0A7U7IGT8, UniRef:UniRef50_R8VUS9, UniRef:UniRef90_W1EGN0
contig_7	cds	175919	176818	+	PMOIHC_12050	iolE	myo-inosose-2 dehydratase	COG:COG1082, COG:G, EC:4.2.1.44, GO:0019310, GO:0030145, GO:0050114, RefSeq:WP_002886970.1, SO:0001217, UniParc:UPI0001576975, UniRef:UniRef100_A6THJ4, UniRef:UniRef50_Q898E6, UniRef:UniRef90_A6THJ4
contig_7	cds	176963	178273	-	PMOIHC_12055	ugpB	ABC transporter substrate-binding protein	COG:COG1653, COG:G, KEGG:K05813, RefSeq:WP_016529153.1, SO:0001217, UniParc:UPI00035318F2, UniRef:UniRef100_W9BDZ3, UniRef:UniRef50_V8FY58, UniRef:UniRef90_A0A663BFZ6
contig_7	cds	178266	179339	-	PMOIHC_12060	malK	ABC transporter ATP-binding protein	COG:COG3839, COG:G, RefSeq:WP_032433787.1, SO:0001217, UniParc:UPI00044DE16F, UniRef:UniRef100_A0A4S4TZQ9, UniRef:UniRef50_A0A2X3C2V5, UniRef:UniRef90_A0A2X3C2V5
contig_7	cds	179345	180169	-	PMOIHC_12065	gpdQ	Glycerophosphodiester phosphodiesterase GpdQ	COG:COG1409, COG:T, EC:3.1.4.46, GO:0000166, GO:0004115, GO:0006071, GO:0008889, GO:0046872, RefSeq:WP_004186746.1, SO:0001217, UniParc:UPI000282FA0D, UniRef:UniRef100_A0A263K1W6, UniRef:UniRef50_Q6XBH1, UniRef:UniRef90_Q6XBH1
contig_7	cds	180180	181067	-	PMOIHC_12070	ugpE	ABC transporter permease	COG:COG0395, COG:G, RefSeq:WP_019705529.1, SO:0001217, UniParc:UPI0002E0B1C1, UniRef:UniRef100_A0A060VJ77, UniRef:UniRef50_A0A0C7KJZ5, UniRef:UniRef90_A0A0C7KJZ5
contig_7	cds	181057	181929	-	PMOIHC_12075	ugpA	sugar ABC transporter permease	COG:COG1175, COG:G, SO:0001217, UniParc:UPI0001BDD06B, UniRef:UniRef100_A0A6B5QUK6, UniRef:UniRef50_A0A085G672, UniRef:UniRef90_R4Y8C6
contig_7	cds	182072	183091	-	PMOIHC_12080	adhP	alcohol dehydrogenase	COG:COG1064, COG:G, RefSeq:WP_032433788.1, SO:0001217, UniParc:UPI00044DEBC1, UniRef:UniRef100_A0A4S4VZE3, UniRef:UniRef50_A0A1B7JQY6, UniRef:UniRef90_A0A0M3H9Z6
contig_7	cds	183203	184672	-	PMOIHC_12085	sUL1	sulfate permease	COG:COG0659, COG:P, RefSeq:WP_032433789.1, SO:0001217, UniParc:UPI000449FFFF, UniRef:UniRef100_A0A4S5P971, UniRef:UniRef50_E1SEX7, UniRef:UniRef90_R4Y531
contig_7	cds	184669	185349	-	PMOIHC_12090	cynT	carbonic anhydrase	COG:COG0288, COG:P, EC:4.2.1.1, KEGG:K01673, RefSeq:WP_032433790.1, SO:0001217, UniParc:UPI000447FDEF, UniRef:UniRef100_A0A4S8CN89, UniRef:UniRef50_D4DXU4, UniRef:UniRef90_A0A2U0MCJ2
contig_7	tRNA	185939	186023	+	PMOIHC_12095	Leu_trna	tRNA-Leu(caa)	SO:0000264
contig_7	cds	186223	187488	+	PMOIHC_12100		integrase	RefSeq:WP_023283163.1, SO:0001217, UniParc:UPI0003BF1781, UniRef:UniRef100_A0A4S5PDD7, UniRef:UniRef50_P39347, UniRef:UniRef90_A0A336QWE8
contig_7	cds	187725	191237	+	PMOIHC_12105	hsdR	type I restriction-modification system endonuclease	COG:COG4096, COG:V, EC:3.1.21.3, GO:0003677, GO:0004386, GO:0005524, GO:0005829, GO:0009035, GO:0009307, GO:0019812, RefSeq:WP_023283164.1, SO:0001217, UniParc:UPI0003BEB1D3, UniRef:UniRef100_A0A484AD95, UniRef:UniRef50_P08956, UniRef:UniRef90_P08956
contig_7	cds	191309	192898	+	PMOIHC_12110	hsdM	type I restriction-modification system methyltransferase	COG:COG0286, COG:V, EC:2.1.1.72, EC:3.1.21.3, GO:0003677, GO:0008170, GO:0009007, GO:0009307, RefSeq:WP_023283165.1, SO:0001217, UniParc:UPI0003BF4865, UniRef:UniRef100_A0A4S4UUV4, UniRef:UniRef50_P08957, UniRef:UniRef90_P08957
contig_7	cds	192895	194235	+	PMOIHC_12115		Restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, RefSeq:WP_023283166.1, SO:0001217, UniParc:UPI0003BECA58, UniRef:UniRef100_A0A4S7M4G0, UniRef:UniRef50_A0A4S7M4G0, UniRef:UniRef90_A0A4S7M4G0
contig_7	cds	194307	200627	-	PMOIHC_12120	yprA	DEAD/DEAH box helicase	COG:COG1205, COG:L, RefSeq:WP_023283167.1, SO:0001217, UniParc:UPI0003BF2414, UniRef:UniRef100_A0A4S5PC77, UniRef:UniRef50_D4DXS9, UniRef:UniRef90_I2BDC6
contig_7	cds	200640	203666	-	PMOIHC_12125		hypothetical protein	RefSeq:WP_223849135.1, SO:0001217, UniParc:UPI000741D2F8, UniRef:UniRef100_A0A377UWD6, UniRef:UniRef50_B7LQL9, UniRef:UniRef90_A0A4S5PEG7
contig_7	cds	204583	205590	+	PMOIHC_12130		restriction endonuclease	RefSeq:WP_019705538.1, SO:0001217, UniParc:UPI0002DACE22, UniRef:UniRef100_A0A0C7KK34, UniRef:UniRef50_H8L5C9, UniRef:UniRef90_A0A837LX44
contig_7	cds	205943	206224	+	PMOIHC_12135	tnp-IS3	IS3 family transposase	SO:0001217, UniParc:UPI000205C051, UniRef:UniRef100_A0A565F1Z9, UniRef:UniRef50_A0A193M248, UniRef:UniRef90_D8MWM3
contig_7	ncRNA	206223	206365	-	PMOIHC_12140	isrN	isrN Hfq binding RNA	RFAM:RF01396, SO:0000655
contig_7	cds	206365	206874	+	PMOIHC_12145		Integrase catalytic subunit	SO:0001217, UniParc:UPI00035CE531, UniRef:UniRef100_A0A565F201, UniRef:UniRef50_R4YGK8, UniRef:UniRef90_A0A659A0V7
contig_7	cds	207473	208357	-	PMOIHC_12150		RES domain-containing protein	RefSeq:WP_004192285.1, SO:0001217, UniParc:UPI000205C04F, UniRef:UniRef100_A0A1L5W420, UniRef:UniRef50_A0A5T6Q945, UniRef:UniRef90_A0A483GDX7
contig_7	cds	208582	209040	-	PMOIHC_12155		Integrating conjugative element membrane protein, PFL_4697 family	SO:0001217, UniParc:UPI000205C04D, UniRef:UniRef100_A0A7U9D7P3, UniRef:UniRef50_A0A2X4YNF2, UniRef:UniRef90_A0A659A0Y0
contig_7	cds	209040	209306	-	PMOIHC_12160		hypothetical protein	RefSeq:WP_004178415.1, SO:0001217, UniParc:UPI000282FEC2, UniRef:UniRef100_A0A0C7KA38, UniRef:UniRef50_S5NN69, UniRef:UniRef90_A0A2A7TZV8
contig_7	cds	209269	210507	-	PMOIHC_12165		TraG-D-C domain-containing protein	KEGG:K12071, SO:0001217, UniParc:UPI000205BB8D, UniRef:UniRef100_A0A7U9D5M5, UniRef:UniRef50_A0A3M2ZJX7, UniRef:UniRef90_A0A7U9D5M5
contig_7	cds	210687	210950	-	PMOIHC_12170		hypothetical protein	RefSeq:WP_094317163.1, SO:0001217, UniParc:UPI000B959852, UniRef:UniRef100_UPI000B959852, UniRef:UniRef50_A0A157EMK9, UniRef:UniRef90_A0A157EMK9
contig_7	cds	210940	212067	-	PMOIHC_12175		Conserved domain protein	RefSeq:WP_004146856.1, SO:0001217, UniParc:UPI00026EAB0A, UniRef:UniRef100_A0A2A2BEZ4, UniRef:UniRef50_B5Y2M4, UniRef:UniRef90_B5Y2M4
contig_7	cds	212192	212314	+	PMOIHC_12180		hypothetical protein	SO:0001217, UniParc:UPI000282F673, UniRef:UniRef100_A0A1S0W442, UniRef:UniRef50_B5Y2M3, UniRef:UniRef90_B5Y2M3
contig_7	cds	212497	212610	-	PMOIHC_12185		type IV pilus protein	RefSeq:WP_004177602.1, SO:0001217, UniParc:UPI0001A58180, UniRef:UniRef100_A0A169VI13, UniRef:UniRef50_A0A0C7KGD9, UniRef:UniRef90_A0A169VI13
contig_7	cds	212721	213005	+	PMOIHC_12190	tnp-IS3	IS3 family transposase	SO:0001217, UniParc:UPI00026F0EDA, UniRef:UniRef100_UPI00026F0EDA, UniRef:UniRef50_A0A193M248, UniRef:UniRef90_W0LHG7
contig_7	ncRNA	212985	213127	-	PMOIHC_12195	isrN	isrN Hfq binding RNA	RFAM:RF01396, SO:0000655
contig_7	cds	213082	213831	+	PMOIHC_12200		Transposase	SO:0001217, UniParc:UPI000205BB89, UniRef:UniRef100_UPI000205BB89, UniRef:UniRef90_A0A0A2WKH9
contig_7	cds	214366	214845	-	PMOIHC_12205	hcp	type VI secretion system tube protein Hcp	COG:COG3157, COG:U, KEGG:K11903, RefSeq:WP_032433792.1, SO:0001217, UniParc:UPI0004519CDD, UniRef:UniRef100_A0A4S5PC85, UniRef:UniRef50_A0A2V3JZY5, UniRef:UniRef90_A0A2V3JZY5
contig_7	cds	214848	215195	-	PMOIHC_12210		hypothetical protein	RefSeq:WP_004199257.1, SO:0001217, UniParc:UPI000241E1EC, UniRef:UniRef100_A0A0E1CPR4, UniRef:UniRef50_A0A0E1CPR4, UniRef:UniRef90_A0A0E1CPR4
contig_7	cds	215197	215871	-	PMOIHC_12215		hypothetical protein	RefSeq:WP_004192261.1, SO:0001217, UniParc:UPI000205BB85, UniRef:UniRef100_A0A7U9D1J0, UniRef:UniRef50_D2ZA42, UniRef:UniRef90_A0A2U0LYX6
contig_7	cds	217058	217927	-	PMOIHC_12220		restriction endonuclease	COG:COG3440, COG:V, RefSeq:WP_004192252.1, SO:0001217, UniParc:UPI00029CB6D9, UniRef:UniRef100_A0A7U9H0Z4, UniRef:UniRef50_Q7MZG4, UniRef:UniRef90_B5Y2L6
contig_7	cds	218107	218745	+	PMOIHC_12225		HNH endonuclease	COG:COG3183, COG:V, RefSeq:WP_002887060.1, SO:0001217, UniParc:UPI000241E290, UniRef:UniRef100_A0A1C1PIN4, UniRef:UniRef50_A0A064DG42, UniRef:UniRef90_A0A663B5Y8
contig_7	cds	218828	220507	-	PMOIHC_12230	xynB2	glycoside hydrolase 43 family protein	COG:COG3507, COG:G, RefSeq:WP_002887062.1, SO:0001217, UniParc:UPI000241E291, UniRef:UniRef100_A0A1J0P5M4, UniRef:UniRef50_W5IGK9, UniRef:UniRef90_A0A3S4JHP9
contig_7	cds	220566	222020	-	PMOIHC_12235	melB	MFS transporter	COG:COG2211, COG:G, RefSeq:WP_002887064.1, SO:0001217, UniParc:UPI0002686FD0, UniRef:UniRef100_A0A0E1CK66, UniRef:UniRef50_A0A4V0HHR0, UniRef:UniRef90_A0A4V0HHR0
contig_7	cds	222432	223751	+	PMOIHC_12240	xylA	xylose isomerase	COG:COG2115, COG:G, RefSeq:WP_004178432.1, SO:0001217, UniParc:UPI0001576B9B, UniRef:UniRef100_A0A7U7IFR1, UniRef:UniRef50_P54273, UniRef:UniRef90_W9BDV7
contig_7	cds	224023	225405	+	PMOIHC_12245	lamB	lactam utilization protein LamB	COG:COG4580, COG:G, RefSeq:WP_004146875.1, SO:0001217, UniParc:UPI000218690D, UniRef:UniRef100_A0A7U7IFJ5, UniRef:UniRef50_A0A2X3CDR2, UniRef:UniRef90_A0A2X3CDR2
contig_7	cds	225700	226659	-	PMOIHC_12250	ybgA	DUF1722 domain-containing protein	COG:COG3272, COG:S, RefSeq:WP_004178436.1, SO:0001217, UniParc:UPI0001A5820B, UniRef:UniRef100_A0A2V3KHG4, UniRef:UniRef50_V5Z5L2, UniRef:UniRef90_B5Y2K9
contig_7	cds	226656	227207	-	PMOIHC_12255		DUF3833 domain-containing protein	RefSeq:WP_032431450.1, SO:0001217, UniParc:UPI000446F82A, UniRef:UniRef100_A0A4S4T898, UniRef:UniRef50_A0A0F7H820, UniRef:UniRef90_A0A0G3T1C6
contig_7	cds	227204	227728	-	PMOIHC_12260		Chalcone-isomerase domain-containing protein	RefSeq:WP_004186821.1, SO:0001217, UniParc:UPI000282FFCC, UniRef:UniRef100_A0A081IE34, UniRef:UniRef50_A0A3S4IM37, UniRef:UniRef90_A0A1L5DRA0
contig_7	cds	227725	228210	-	PMOIHC_12265		DUF2878 domain-containing protein	RefSeq:WP_004186827.1, SO:0001217, UniParc:UPI000205BB7A, UniRef:UniRef100_W9BDV2, UniRef:UniRef50_A0A2X3CUY7, UniRef:UniRef90_A0A222VDU3
contig_7	cds	228207	229427	-	PMOIHC_12270	cfa	SAM-dependent methyltransferase	COG:COG2230, COG:I, RefSeq:WP_032433794.1, SO:0001217, UniParc:UPI0004472273, UniRef:UniRef100_A0A4S5PCF9, UniRef:UniRef50_A0A378ATT7, UniRef:UniRef90_A0A377ZNB2
contig_7	cds	229424	230146	-	PMOIHC_12275		Plasmid partition ParA protein	COG:COG3496, COG:S, RefSeq:WP_004177578.1, SO:0001217, UniParc:UPI00027CD8B3, UniRef:UniRef100_A0A168Q3Y5, UniRef:UniRef50_A0A663BI18, UniRef:UniRef90_A0A663BI18
contig_7	cds	230148	231407	-	PMOIHC_12280	ppro0129	FAD-dependent oxidoreductase	COG:COG2907, COG:R, RefSeq:WP_032433795.1, SO:0001217, UniParc:UPI0004458C9C, UniRef:UniRef100_A0A4S5PFE0, UniRef:UniRef50_A8T5F1, UniRef:UniRef90_W9BQD1
contig_7	cds	231404	232123	-	PMOIHC_12285	yqjQ	Short-chain dehydrogenase	COG:COG0300, COG:R, RefSeq:WP_032433796.1, SO:0001217, UniParc:UPI0004531953, UniRef:UniRef100_A0A4S8CU72, UniRef:UniRef50_V3F4A9, UniRef:UniRef90_A0A4S8CU72
contig_7	cds	232120	232554	-	PMOIHC_12290		nuclear transport factor 2 family protein	RefSeq:WP_002887256.1, SO:0001217, UniParc:UPI0002186018, UniRef:UniRef100_A0A7U7F0R6, UniRef:UniRef50_X1WTI2, UniRef:UniRef90_A0A7U7F0R6
contig_7	cds	232786	233514	-	PMOIHC_12295	soxR	helix-turn-helix-type transcriptional regulator	COG:COG0789, COG:K, RefSeq:WP_002887258.1, SO:0001217, UniParc:UPI0001B75245, UniRef:UniRef100_A0A0E1CQ60, UniRef:UniRef50_A0A378AM17, UniRef:UniRef90_A0A181Y0U2
contig_7	cds	233631	234164	+	PMOIHC_12300	blc	Outer membrane lipoprotein Blc	COG:COG3040, COG:M, KEGG:K03098, RefSeq:WP_002887259.1, SO:0001217, UniParc:UPI0001576BA6, UniRef:UniRef100_V0APL9, UniRef:UniRef50_P0A902, UniRef:UniRef90_A0A377XJJ6
contig_7	cds	234174	234521	-	PMOIHC_12305	ysdA	DUF1294 domain-containing protein	COG:COG3326, COG:S, RefSeq:WP_004177568.1, SO:0001217, UniParc:UPI0001A58216, UniRef:UniRef100_R4Y5F3, UniRef:UniRef50_A0A1L6IPW9, UniRef:UniRef90_A0A1L6IPW9
contig_7	cds	234594	237743	-	PMOIHC_12310	cusA	CusA/CzcA family heavy metal efflux RND transporter	COG:COG3696, COG:P, RefSeq:WP_032433798.1, SO:0001217, UniParc:UPI0004515AD3, UniRef:UniRef100_A0A4V4EQJ8, UniRef:UniRef50_P38054, UniRef:UniRef90_A0A2V3K8G9
contig_7	cds	237755	239017	-	PMOIHC_12315	acrA	efflux RND transporter periplasmic adaptor subunit	COG:COG0845, COG:MV, RefSeq:WP_040174664.1, SO:0001217, UniParc:UPI0005900EFF, UniRef:UniRef100_UPI0005900EFF, UniRef:UniRef50_P77239, UniRef:UniRef90_L8AY12
contig_7	cds	239062	239370	-	PMOIHC_12320		Cation efflux system protein CusF	SO:0001217, UniRef:UniRef50_L8AX99
contig_7	cds	239385	240878	-	PMOIHC_12325	tolC	Outer membrane protein TolC	COG:COG1538, COG:M, KEGG:K07796, SO:0001217, UniRef:UniRef50_P77211, UniRef:UniRef90_A0A7Z7T762
