sample_name,lineage,query_md5,query_filename,ksize,scaled,match_name,unweighted_fraction,f_weighted_at_rank,bp_match_at_rank,total_weighted_hashes,n_unique_kmers,p_vals,actual_confidence_with_coverage,alt_confidence_mut_rate_with_coverage,min_coverage,source_file,n_unique_weighted_found,sum_weighted_found,median_abund
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000233955.1 Paraprevotella clara YIT 11840,0.0058082157692775,0.00720950503390059,2054000,1709410,12324,0.999999999999327 | 1.0 | 1.0 | 1.0,0.989687726413621 | 0.987930151179793 | 0.989120467023791 | 0.97319835773248,0.0066555856532372 | 0.0089972900453143 | 0.0110971679689016 | 0.0208372948414513,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,12224,477442,6
ERR9904452,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000236865.1 Senegalimassilia anaerobia JC110,0.0023470394783351,0.000971095290187843,830000,1709410,1660,1.0 | 1.0 | 1.0,0.989269143065346 | 0.984216587951466 | 0.981510124863362,0.0138796791325301 | 0.0185238812040036 | 0.0508691829201829,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1641,993905,2
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000239295.1 Flavonifractor plautii ATCC 29863,0.0017560379711398,0.000363283238076295,621000,1709410,621,1.0 | 1.0 | 1.0,0.9853303427184 | 0.98893631379704 | 0.97436463125738,0.0093988351186082 | 0.0118523384593773 | 0.0230081436654915,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,764,1013254,1
ERR9904452,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000297775.1 Sutterella wadsworthensis 2_1_59BFAA,0.0024149056801183,0.000499587577000252,854000,1709410,854,1.0 | 1.0 | 1.0,0.989115151071267 | 0.982287926771924 | 0.982278003481787,0.0102329934672797 | 0.0126237242137551 | 0.0278105539712001,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1301,992264,1
ERR9904452,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania massiliensis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000327285.1 Holdemania massiliensis AP2,0.0004863744461128,0.000100619511995367,172000,1709410,172,0.287934053274146 | 1.0,0.981407258483697 | 0.976649396902374,0.0123180630063418 | 0.0262292363139974,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,230,1100859,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_C,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000424345.1 Dorea longicatena AGR2136,0.0009444713081493,0.000781556209452384,334000,1709410,1336,1.0 | 1.0,0.979213229912087 | 0.979771653841704,0.0155013888592 | 0.0378456019643968,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1462,1048924,4
ERR9904452,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000701705.1 Bilophila wadsworthia ATCC 49260,0.0045922796539954,0.000950035392328347,1624000,1709410,1624,1.0 | 1.0 | 1.0,0.985714169764435 | 0.989243697664848 | 0.977536025242539,0.0087163232439356 | 0.0107402050536558 | 0.0199081234166042,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2316,678842,1
ERR9904452,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium kashiwanohense_A,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000800455.1 Bifidobacterium catenulatum PV20-2,0.0002516704982793,0.000520647474859747,89000,1709410,890,0.807116726539038 | 1.0,0.987180717643323 | 0.979771653841704,0.0158498664405562 | 0.0378456019643968,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,983,1147926,10
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000949455.1 Ruthenibacterium lactatiformans,0.0009586101001874,0.000198314038176915,339000,1709410,339,1.0 | 1.0,0.986901761169407 | 0.988173721890293,0.0109426922036343 | 0.022117942073024,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,430,1046701,1
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_000969825.1 Parabacteroides gordonii MS-1 = DSM 23371,0.0017730045215856,0.000366793221052878,627000,1709410,627,0.999999637369059 | 1.0 | 1.0,0.987073023194039 | 0.988828974861193 | 0.981595835100097,0.0079387271528129 | 0.0094367598106799 | 0.0164135358524043,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,758,1012490,1
ERR9904452,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_001025195.1 Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043,0.0001951153301266,0.000645836867691192,69000,1709410,1104,0.744168868091358 | 1.0,0.977898858440031 | 0.95627866979274,0.0167505483591644 | 0.0383929549551861,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1114,1162883,16
ERR9904452,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_001025215.1 Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505,0.0049909935894716,0.0206503998455607,1765000,1709410,35300,1.0 | 1.0 | 1.0 | 1.0,0.986313271096487 | 0.986768866113344 | 0.97436463125738 | 0.976255864215735,0.009438834390602 | 0.0171434641940272 | 0.0230081436654915 | 0.0699408439578676,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,36781,639027,20
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_001314995.1 Bacteroides ovatus,0.0012753190418423,0.000263833720406456,451000,1709410,451,0.8790113255903 | 1.0 | 1.0,0.984676813011035 | 0.986621876167239 | 0.986185869009936,0.0109389694195523 | 0.0143089784374207 | 0.0341752026836947,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,807,1035198,1
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_002222615.2 Bacteroides caccae,0.0099423985612365,0.00617055007283215,3516000,1709410,10548,1.0 | 1.0 | 1.0 | 1.0,0.988809166232658 | 0.986226473096893 | 0.985923897643608 | 0.989377594515954,0.0067657344646942 | 0.009266591338503 | 0.011451309747074 | 0.0245348771737888,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,10578,53516,3
ERR9904452,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003024685.1 Faecalibacillus intestinalis,0.0031472951076951,0.000651101842156066,1113000,1709410,1113,1.0 | 1.0 | 1.0,0.988767833982336 | 0.986810867807425 | 0.964999810856807,0.010494487913788 | 0.0132798050450518 | 0.0273872040166218,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1788,911848,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea fessa,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003024715.1 Clostridium fessum,0.0036732581715148,0.000759911314430125,1299000,1709410,1299,0.0340427785636772 | 1.0 | 1.0 | 1.0,0.989006744811876 | 0.986421591983619 | 0.982931659472504 | 0.984298786403915,0.0068799142017105 | 0.0095665755379871 | 0.0117815903469698 | 0.0253003380173045,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,3440,868041,1
ERR9904452,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003096415.1 Victivallis vadensis,0.0009557823417798,0.000197729041014151,338000,1709410,338,1.0 | 1.0,0.985556169715099 | 0.986762667618766,0.0096610864336484 | 0.017991429707098,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,362,1047063,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003096535.1 Agathobaculum butyriciproducens,0.00149305643923,0.000308878501939266,528000,1709410,528,1.0 | 1.0 | 1.0,0.988029867397454 | 0.985075592917424 | 0.976649396902374,0.0100833471795143 | 0.0125805723380732 | 0.0262292363139974,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1257,1026038,1
ERR9904452,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003269275.1 Phascolarctobacterium faecium DSM 14760,0.0055169566532913,0.0171199419682815,1951000,1709410,29265,0.625379678917416 | 1.0 | 1.0 | 1.0 | 1.0,0.988334517390355 | 0.987765493393543 | 0.984013168192531 | 0.985413175573079 | 0.980544348804548,0.0065842438293261 | 0.0073001436086916 | 0.0106559865978411 | 0.0137980425893229 | 0.0315591770516561,min_coverage1.0 | min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,29047,549629,15
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003287495.1 Faecalibacterium prausnitzii,0.0038033350582659,0.00236046355175177,1345000,1709410,4035,1.0 | 1.0 | 1.0 | 1.0,0.987365796493802 | 0.98824552212479 | 0.987773988994966 | 0.973519468180451,0.0072373770206748 | 0.0106722841303917 | 0.0137002254585664 | 0.0293225892386185,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,4434,852211,3
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003425665.1 Evtepia gabavorous,0.0043292981220856,0.000895630656191317,1531000,1709410,1531,1.0 | 1.0 | 1.0 | 1.0,0.987643378822887 | 0.987755374186347 | 0.984301683132017 | 0.96990342647843,0.0069703857800809 | 0.0099093735111807 | 0.012286349755201 | 0.0248207506973709,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2714,714689,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp003438075,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003438075.1 Eubacterium sp. OM08-24,0.0003760918682151,0.000389023113237901,133000,1709410,665,1.0 | 1.0,0.984288475413932 | 0.964999810856807,0.0133549869262262 | 0.0273872040166218,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,722,1119497,5
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003458705.1 Eubacterium sp. AF22-9,0.0004185082443296,0.000519477480534219,148000,1709410,888,1.0 | 1.0,0.978495957312571 | 0.986637498115288,0.0160716030433491 | 0.0422628836108633,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1001,1116594,6
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_G,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003465495.1 Segatella copri,0.0001640099876426,0.000135719341761192,58000,1709410,232,1.0 | 1.0,0.97436463125738 | 0.976255864215735,0.0230081436654915 | 0.0699408439578676,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,336,1173327,4
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003473545.1 Clostridium sp. AM22-11AC,0.0044848248345054,0.000927805500143324,1586000,1709410,1586,0.0130433515089813 | 1.0 | 1.0 | 1.0,0.989275288808627 | 0.987194317168361 | 0.98641338630696 | 0.97436463125738,0.0068193351724753 | 0.0094181764137689 | 0.0116518676678103 | 0.0230081436654915,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,3086,696436,1
ERR9904452,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003474385.1 Eggerthella sp. AM16-19,0.0004665801372593,0.000193049063712041,165000,1709410,330,0.247413536749105 | 1.0,0.984182627768551 | 0.970463674833752,0.0175576561247678 | 0.0437307470979355,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,324,1103981,2
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003478335.1 Clostridium sp. AM49-4BH,0.0032321278599241,0.000668651757038978,1143000,1709410,1143,1.0 | 1.0 | 1.0,0.988785052045354 | 0.987246782775635 | 0.989377594515954,0.0093784979014177 | 0.0115446052118762 | 0.0245348771737888,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2027,901214,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A;s__Mediterraneibacter_A butyricigenes,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003574295.1 Mediterraneibacter butyricigenes,0.0004637523788517,9.59395346932567e-05,164000,1709410,164,1.0 | 1.0,0.988124251168023 | 0.988053758616597,0.0123757181691231 | 0.026630208062309,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,344,1104325,1
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecalis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_003991565.1 Butyricimonas faecalis,0.0070015298172985,0.00144845297500307,2476000,1709410,2476,1.0 | 1.0 | 1.0 | 1.0,0.989772517639851 | 0.986018728755794 | 0.988767833982336 | 0.987395543858681,0.0065163511413657 | 0.0085857636633323 | 0.010494487913788 | 0.0203681576126514,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,6799,352693,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_004123145.1 Blautia faecicola,0.0064557724446254,0.00534219409035866,2283000,1709410,9132,1.0 | 1.0 | 1.0 | 1.0,0.989874772216729 | 0.985556169715099 | 0.989973336608803 | 0.988053758616597,0.0069394655676646 | 0.0096610864336484 | 0.0123411282479053 | 0.026630208062309,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,12964,409315,4
ERR9904452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis_A,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_004793765.1 Parabacteroides distasonis,0.0004298192779601,8.89195687400916e-05,152000,1709410,152,0.255435781116381 | 1.0,0.989438138068215 | 0.979760576795624,0.012085213717188 | 0.0240989902393351,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,228,1113881,1
ERR9904452,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pasteurianus,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_004843545.1 Streptococcus pasteurianus,0.0037382966148904,0.00154673249834738,1322000,1709410,2644,1.0 | 1.0 | 1.0 | 1.0,0.986265023185756 | 0.986810867807425 | 0.986762667618766 | 0.970463674833752,0.0081482060460342 | 0.0132798050450518 | 0.017991429707098 | 0.0437307470979355,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2615,864601,2
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter welbionis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCF_005121165.3 Dysosmobacter welbionis,0.0034696595661653,0.000717791518711134,1227000,1709410,1227,1.0 | 1.0 | 1.0,0.989293276599613 | 0.987487856363256 | 0.98688039362496,0.0103348450269644 | 0.0130572882347645 | 0.0295993281600554,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2354,886986,1
