#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_5	cds	193774	194628	-	KFELJI_09625	trxA	co-chaperone YbbN	COG:COG3118, COG:O, RefSeq:WP_002892263.1, SO:0001217, UniParc:UPI0002186033, UniRef:UniRef100_A0A0E1CI74, UniRef:UniRef50_P77395, UniRef:UniRef90_A0A0J2I9D8
contig_5	cds	194687	195457	-	KFELJI_09630	yqjQ	SDR family oxidoreductase	COG:COG0300, COG:R, SO:0001217, UniParc:UPI000282F9C4, UniRef:UniRef100_W9BE28, UniRef:UniRef50_P0AFP5, UniRef:UniRef90_A0A170QUQ3
contig_5	cds	196763	199177	+	KFELJI_09635	ybbP	ABC transporter permease	COG:COG3127, COG:Q, RefSeq:WP_094317174.1, SO:0001217, UniParc:UPI000B954D11, UniRef:UniRef100_UPI000B954D11, UniRef:UniRef50_I0QNT6, UniRef:UniRef90_A0A0H3FSA0
contig_5	cds	199359	200504	+	KFELJI_09640	ompC	porin	COG:COG3203, COG:M, RefSeq:WP_004142997.1, SO:0001217, UniParc:UPI0001575D28, UniRef:UniRef100_A0A7U7F1R0, UniRef:UniRef50_A0A1X1D1Y9, UniRef:UniRef90_A0A2T3WE29
contig_5	cds	200612	201688	-	KFELJI_09645	mnmH	tRNA 2-selenouridine(34) synthase MnmH	COG:COG2603, COG:J, EC:2.9.1.3, KEGG:K06917, RefSeq:WP_032432665.1, SO:0001217, UniParc:UPI0004521533, UniRef:UniRef100_A0A4S7KZY1, UniRef:UniRef50_Q8ZR88, UniRef:UniRef90_A0A486L8S8
contig_5	cds	201800	202867	-	KFELJI_09650	purK	5-(carboxyamino)imidazole ribonucleotide synthase	COG:COG0026, COG:F, RefSeq:WP_009307963.1, SO:0001217, UniParc:UPI0002410740, UniRef:UniRef100_A0A230SZJ6, UniRef:UniRef50_P09029, UniRef:UniRef90_A0A7U9D0E2
contig_5	cds	202864	203373	-	KFELJI_09655	purE	5-(carboxyamino)imidazole ribonucleotide mutase	COG:COG0041, COG:F, RefSeq:WP_004151322.1, SO:0001217, UniParc:UPI0001575D2B, UniRef:UniRef100_A0A0B7GD54, UniRef:UniRef50_P12044, UniRef:UniRef90_E3G680
contig_5	cds	203470	203808	-	KFELJI_09660		Putative membrane protein	RefSeq:WP_032423671.1, SO:0001217, UniParc:UPI000409D2B3, UniRef:UniRef100_A0A4V3Y9L0, UniRef:UniRef50_B5Y0K9, UniRef:UniRef90_A0A1L5TFI0
contig_5	cds	203916	204638	-	KFELJI_09665	lpxH	UDP-2,3-diacylglucosamine diphosphatase	COG:COG2908, COG:M, EC:3.6.1.54, GO:0005737, GO:0008758, GO:0009245, GO:0019897, GO:0030145, KEGG:K03269, RefSeq:WP_032432666.1, SO:0001217, UniParc:UPI0004509342, UniRef:UniRef100_A0A4S7MMF5, UniRef:UniRef50_A6T5R0, UniRef:UniRef90_B5Y0K8
contig_5	cds	204642	205136	-	KFELJI_09670	ppiB	peptidylprolyl isomerase B	RefSeq:WP_004151319.1, SO:0001217, UniParc:UPI0001A58340, UniRef:UniRef100_A0A0E1CI88, UniRef:UniRef50_A0A8D5ZG65, UniRef:UniRef90_A0A0E1CI88
contig_5	cds	205312	206697	+	KFELJI_09675	cysS	cysteine--tRNA ligase	COG:COG0215, COG:J, EC:6.1.1.16, GO:0004817, GO:0005524, GO:0005737, GO:0006423, GO:0008270, RefSeq:WP_032432667.1, SO:0001217, UniParc:UPI00044F485D, UniRef:UniRef100_A0A4S7MIP0, UniRef:UniRef50_Q83BL7, UniRef:UniRef90_A4W7I4
contig_5	cds	206743	206955	-	KFELJI_09680	ybcJ	Urease	COG:COG2501, COG:J, KEGG:K14761, RefSeq:WP_004143016.1, SO:0001217, UniParc:UPI0001575D30, UniRef:UniRef100_A0A0E1CN14, UniRef:UniRef50_H5V2Z6, UniRef:UniRef90_H5V2Z6
contig_5	cds	206957	207823	-	KFELJI_09685	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_004143017.1, SO:0001217, UniParc:UPI0001575D31, UniRef:UniRef100_B5Y0K4, UniRef:UniRef50_Q8EG21, UniRef:UniRef90_A4W7J0
contig_5	tRNA	208163	208239	+	KFELJI_09690	Arg_trna	tRNA-Arg(tct)	SO:0001036
contig_5	cds	208255	209418	-	KFELJI_09695	xerD	integrase	COG:COG4974, COG:L, RefSeq:WP_032432668.1, SO:0001217, UniParc:UPI000449D31E, UniRef:UniRef100_UPI000449D31E, UniRef:UniRef50_P24218, UniRef:UniRef90_A0A5B8RLH0
contig_5	cds	209643	209882	-	KFELJI_09700		DUF4222 domain-containing protein	RefSeq:WP_032432670.1, SO:0001217, UniParc:UPI000448A24E, UniRef:UniRef100_UPI000448A24E, UniRef:UniRef50_A0A0P8HRM3, UniRef:UniRef90_A0A7Z2Q8L0
contig_5	cds	209882	210100	-	KFELJI_09705		conjugal transfer protein TraR	RefSeq:WP_032432672.1, SO:0001217, UniParc:UPI00044D2D47, UniRef:UniRef100_UPI00044D2D47, UniRef:UniRef50_A0A2Z2FA60, UniRef:UniRef90_A0A2Z2FA60
contig_5	cds	210317	211393	-	KFELJI_09710		DNA (cytosine-5-)-methyltransferase	RefSeq:WP_032432674.1, SO:0001217, UniParc:UPI000451234E, UniRef:UniRef100_UPI000451234E, UniRef:UniRef50_A0A3P8M1R0, UniRef:UniRef90_A0A6A8ELN2
contig_5	cds	211390	212046	-	KFELJI_09715	iME4	DNA methyltransferase	COG:COG4725, COG:J, RefSeq:WP_032432677.1, SO:0001217, UniParc:UPI00044699BB, UniRef:UniRef100_UPI00044699BB, UniRef:UniRef50_A0A143HS30, UniRef:UniRef90_J6IHH9
contig_5	cds	212043	212471	-	KFELJI_09720		regulator	RefSeq:WP_032413610.1, SO:0001217, UniParc:UPI00044E670B, UniRef:UniRef100_UPI00044E670B, UniRef:UniRef50_A0A2L1IV97, UniRef:UniRef90_A0A2U0M9J8
contig_5	cds	212468	213148	-	KFELJI_09725		exonuclease	RefSeq:WP_032432679.1, SO:0001217, UniParc:UPI0004499725, UniRef:UniRef100_UPI0004499725, UniRef:UniRef50_P03697, UniRef:UniRef90_A0A285AZX6
contig_5	cds	213145	213990	-	KFELJI_09730	bet	phage recombination protein Bet	RefSeq:WP_032432680.1, SO:0001217, UniParc:UPI00045318DE, UniRef:UniRef100_UPI000B65B4E2, UniRef:UniRef50_A0A2S5UEB1, UniRef:UniRef90_A0A0J2GFS4
contig_5	cds	214006	214290	-	KFELJI_09735	gamL	host nuclease inhibitor GamL	RefSeq:WP_016529276.1, SO:0001217, UniParc:UPI0003543473, UniRef:UniRef100_A0A2H4TYU4, UniRef:UniRef50_A0A2V3KDE5, UniRef:UniRef90_A0A2U0M9K9
contig_5	cds	214361	214495	-	KFELJI_09740		hypothetical protein	
contig_5	cds	215202	215381	+	KFELJI_09745		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A486QIV8, UniRef:UniRef90_A0A486QIV8
contig_5	cds	215445	216077	-	KFELJI_09750		DNA-binding protein	RefSeq:WP_029602664.1, SO:0001217, UniParc:UPI00044BDE0C, UniRef:UniRef100_A0A2V1LEV9, UniRef:UniRef50_A0A653DSL3, UniRef:UniRef90_A0A2V1LEV9
contig_5	cds	216177	216392	+	KFELJI_09755		transcriptional regulator	RefSeq:WP_023284762.1, SO:0001217, UniParc:UPI0003BFBFF1, UniRef:UniRef100_A0A164PG29, UniRef:UniRef50_A0A0J1LUX4, UniRef:UniRef90_A0A164PG29
contig_5	cds	216442	216762	+	KFELJI_09760		Bacteriophage CII protein	RefSeq:WP_019704104.1, SO:0001217, UniParc:UPI00036A7796, UniRef:UniRef100_UPI00036A7796, UniRef:UniRef50_A0A085ADK1, UniRef:UniRef90_A0A377XRD7
contig_5	cds	216849	217709	+	KFELJI_09765		replication protein	RefSeq:WP_064161391.1, SO:0001217, UniParc:UPI0007CD0BC4, UniRef:UniRef100_UPI0007CD0BC4, UniRef:UniRef50_W9BNI9, UniRef:UniRef90_W9BNI9
contig_5	cds	217706	218554	+	KFELJI_09770		ATP-binding protein	RefSeq:WP_032432686.1, SO:0001217, UniParc:UPI00044ADC26, UniRef:UniRef100_UPI00044ADC26, UniRef:UniRef50_R4YHV9, UniRef:UniRef90_A0A0J2GEC9
contig_5	cds	218551	218853	+	KFELJI_09775		MarR family transcriptional regulator	RefSeq:WP_032432688.1, SO:0001217, UniParc:UPI00044F17A2, UniRef:UniRef100_UPI00044F17A2, UniRef:UniRef50_A0A7X1HT18, UniRef:UniRef90_R4YHV4
contig_5	cds	218850	219275	+	KFELJI_09780		hypothetical protein	RefSeq:WP_032432690.1, SO:0001217, UniParc:UPI000449DEF1, UniRef:UniRef100_UPI000449DEF1, UniRef:UniRef50_A0A7U7F1S3, UniRef:UniRef90_UPI000BFC120C
contig_5	cds	219272	219478	+	KFELJI_09785		hypothetical protein	RefSeq:WP_004178825.1, SO:0001217, UniParc:UPI00028301C1, UniRef:UniRef100_A0A2V1LHE6, UniRef:UniRef50_C9XXY9, UniRef:UniRef90_A0A2V1LHE6
contig_5	cds	219475	219972	+	KFELJI_09790		Ead domain protein	RefSeq:WP_223310146.1, SO:0001217, UniParc:UPI00044EAF7B, UniRef:UniRef100_UPI00044EAF7B, UniRef:UniRef50_A0A377XPM2, UniRef:UniRef90_UPI00044EAF7B
contig_5	cds	220145	220432	+	KFELJI_09795		hypothetical protein	RefSeq:WP_032432691.1, SO:0001217, UniParc:UPI0004450515, UniRef:UniRef100_UPI0004450515, UniRef:UniRef50_UPI000B417849, UniRef:UniRef90_UPI000B417849
contig_5	cds	220432	220725	+	KFELJI_09800		hypothetical protein	RefSeq:WP_029497179.1, SO:0001217, UniParc:UPI0004491F9A, UniRef:UniRef100_UPI0004491F9A, UniRef:UniRef50_J6I9Y5, UniRef:UniRef90_J6I9Y5
contig_5	cds	220726	221502	+	KFELJI_09805		hypothetical protein	RefSeq:WP_071888998.1, SO:0001217, UniParc:UPI00044B6CDA, UniRef:UniRef100_UPI00044B6CDA, UniRef:UniRef50_UPI001D0E0E5C, UniRef:UniRef90_UPI001D0E0E5C
contig_5	cds	221495	221692	+	KFELJI_09810		hypothetical protein	RefSeq:WP_032432693.1, SO:0001217, UniParc:UPI00044A57A0, UniRef:UniRef100_UPI00044A57A0, UniRef:UniRef50_A0A7H4MW32, UniRef:UniRef90_UPI001E36F4F2
contig_5	cds	222270	222527	+	KFELJI_09815		DNA polymerase III subunit theta	RefSeq:WP_032432696.1, SO:0001217, UniParc:UPI0004491C52, UniRef:UniRef100_UPI0004491C52, UniRef:UniRef50_A0A486NXA4, UniRef:UniRef90_A0A486NXA4
contig_5	cds	222729	223196	+	KFELJI_09820		recombination protein NinB	RefSeq:WP_032432698.1, SO:0001217, UniParc:UPI00044FADB0, UniRef:UniRef100_UPI00044FADB0, UniRef:UniRef50_A0A085ADJ1, UniRef:UniRef90_B5Y0G8
contig_5	cds	223177	223347	+	KFELJI_09825		NINE Protein	RefSeq:WP_032432700.1, SO:0001217, UniParc:UPI00044E65E5, UniRef:UniRef100_UPI00044E65E5, UniRef:UniRef50_Q47270, UniRef:UniRef90_A0A377XTQ3
contig_5	cds	223340	223630	+	KFELJI_09830	ybcO	Putative nuclease YbcO	EC:3.1.-.-, GO:0004518, GO:0046872, RefSeq:WP_004141687.1, SO:0001217, UniParc:UPI0001B77289, UniRef:UniRef100_A0A2L1C3F8, UniRef:UniRef50_P68661, UniRef:UniRef90_P68661
contig_5	cds	223627	223989	+	KFELJI_09835	rusA	crossover junction endodeoxyribonuclease RusA	COG:COG4570, COG:L, EC:3.1.21.10, KEGG:K01160, RefSeq:WP_038434997.1, SO:0001217, UniParc:UPI000535C26E, UniRef:UniRef100_UPI000535C26E, UniRef:UniRef50_Q37873, UniRef:UniRef90_G8LCD3
contig_5	cds	223986	224126	+	KFELJI_09840		YlcG family protein	RefSeq:WP_004884232.1, SO:0001217, UniParc:UPI00027C3376, UniRef:UniRef100_A0A2V1LGC2, UniRef:UniRef50_A0A2V1LGC2, UniRef:UniRef90_A0A2V1LGC2
contig_5	cds	224123	224812	+	KFELJI_09845		bacteriophage antitermination protein Q	RefSeq:WP_032432705.1, SO:0001217, UniParc:UPI000451C546, UniRef:UniRef100_UPI000451C546, UniRef:UniRef50_P13870, UniRef:UniRef90_UPI001B8416BA
contig_5	cds	225460	225651	-	KFELJI_09850		hypothetical protein	RefSeq:WP_009483893.1, SO:0001217, UniParc:UPI000205D9DB, UniRef:UniRef100_UPI000205D9DB, UniRef:UniRef50_A7MI85, UniRef:UniRef90_A0A483NG06
contig_5	cds	225952	226275	+	KFELJI_09855		phage holin, lambda family	RefSeq:WP_032432706.1, SO:0001217, UniParc:UPI0004515C63, UniRef:UniRef100_UPI0004515C63, UniRef:UniRef50_P03705, UniRef:UniRef90_A0A0H0HI80
contig_5	cds	226259	226708	+	KFELJI_09860		Lysozyme	SO:0001217, UniRef:UniRef50_A0A090V1M7, UniRef:UniRef90_A0A3Q8DE87
contig_5	cds	226705	227091	+	KFELJI_09865		DUF2570 domain-containing protein	RefSeq:WP_045326719.1, SO:0001217, UniParc:UPI0005EE3999, UniRef:UniRef100_UPI000A5EC970, UniRef:UniRef50_A0A5Q5E6I8, UniRef:UniRef90_UPI000A5EC970
contig_5	cds	227211	227324	-	KFELJI_09870		hypothetical protein	
contig_5	cds	227622	228272	+	KFELJI_09875		hypothetical protein	RefSeq:WP_032432709.1, SO:0001217, UniParc:UPI000451455E, UniRef:UniRef100_UPI000451455E, UniRef:UniRef50_A0A4P6WNI7, UniRef:UniRef90_A0A0D7LS66
contig_5	cds	228269	229837	+	KFELJI_09880		terminase	KEGG:K06909, RefSeq:WP_094317173.1, SO:0001217, UniParc:UPI000B95321C, UniRef:UniRef100_UPI000B95321C, UniRef:UniRef50_A0A085HID2, UniRef:UniRef90_G8C7P3
contig_5	cds	229849	231297	+	KFELJI_09885		DUF1073 domain-containing protein	RefSeq:WP_094317172.1, SO:0001217, UniParc:UPI000B95158C, UniRef:UniRef100_UPI000B95158C, UniRef:UniRef50_A0A8H9ZV83, UniRef:UniRef90_W9BET1
contig_5	cds	231305	232228	+	KFELJI_09890		Phage head morphogenesis protein	SO:0001217, UniRef:UniRef50_A0A2C5TLQ1, UniRef:UniRef90_A0A2W5GLX8
contig_5	cds	232328	232915	+	KFELJI_09895		HNHc domain-containing protein	RefSeq:WP_158100150.1, SO:0001217, UniParc:UPI000807AB7F, UniRef:UniRef100_A0A2W5GHX6, UniRef:UniRef50_A0A2W5GHX6, UniRef:UniRef90_A0A2W5GHX6
contig_5	cds	232980	233162	+	KFELJI_09900		hypothetical protein	RefSeq:WP_047680685.1, SO:0001217, UniParc:UPI000582C7BF, UniRef:UniRef100_A0A6G2BN68, UniRef:UniRef50_A0A379D2N3, UniRef:UniRef90_A0A379D2N3
contig_5	cds	233175	234560	+	KFELJI_09905		DUF2213 domain-containing protein	RefSeq:WP_094317171.1, SO:0001217, UniParc:UPI000B95B784, UniRef:UniRef100_UPI000B95B784, UniRef:UniRef50_C9XYG9, UniRef:UniRef90_A0A7U9D4F6
contig_5	cds	234564	234992	+	KFELJI_09910		hypothetical protein	RefSeq:WP_004151271.1, SO:0001217, UniParc:UPI0002687213, UniRef:UniRef100_A0A7I6WP16, UniRef:UniRef50_D3UXH4, UniRef:UniRef90_R4YBI0
contig_5	cds	235004	236098	+	KFELJI_09915		phage coat protein	RefSeq:WP_094317170.1, SO:0001217, UniParc:UPI000B950574, UniRef:UniRef100_UPI000B950574, UniRef:UniRef50_A0A2V3KDH4, UniRef:UniRef90_A0A2V3KDH4
contig_5	cds	236109	236366	+	KFELJI_09920		hypothetical protein	RefSeq:WP_094317169.1, SO:0001217, UniParc:UPI000B95237E, UniRef:UniRef100_UPI000B95237E, UniRef:UniRef50_A0A6A8ES50, UniRef:UniRef90_UPI000E2AAF48
contig_5	cds	236369	236749	+	KFELJI_09925		Gp11	RefSeq:WP_012967729.1, SO:0001217, UniParc:UPI0001BDD8D7, UniRef:UniRef100_A0A6G1Y2X0, UniRef:UniRef50_W9BE60, UniRef:UniRef90_R4YHV0
contig_5	cds	236922	237284	+	KFELJI_09930		hypothetical protein	RefSeq:WP_094317168.1, SO:0001217, UniParc:UPI000B951C51, UniRef:UniRef100_UPI000B951C51, UniRef:UniRef50_G9Y3S6, UniRef:UniRef90_A0A859RZM7
contig_5	cds	237294	237929	+	KFELJI_09935		HNH endonuclease	RefSeq:WP_023339716.1, SO:0001217, UniParc:UPI0003BF9EBC, UniRef:UniRef100_UPI0003BF9EBC, UniRef:UniRef50_A0A4U9UZ49, UniRef:UniRef90_A0A859RYZ9
contig_5	ncRNA	237296	237362	+	KFELJI_09940	int-alpA	int-alpA RNA	RFAM:RF02996, SO:0000655
contig_5	cds	237980	238405	+	KFELJI_09945		hypothetical protein	RefSeq:WP_004151265.1, SO:0001217, UniParc:UPI0002687218, UniRef:UniRef100_A0A0J2GAP0, UniRef:UniRef50_A0A1B7IQH9, UniRef:UniRef90_A0A0J2GAP0
contig_5	cds	238402	238794	+	KFELJI_09950		hypothetical protein	RefSeq:WP_040229586.1, SO:0001217, UniParc:UPI00058AE849, UniRef:UniRef100_UPI00058AE849, UniRef:UniRef50_A0A1L5C6X8, UniRef:UniRef90_A0A1L5C6X8
contig_5	cds	238863	239615	+	KFELJI_09955		DNA breaking-rejoining protein	RefSeq:WP_004151263.1, SO:0001217, UniParc:UPI000268721A, UniRef:UniRef100_A0A0J2GBY8, UniRef:UniRef50_A0A0H3G2E7, UniRef:UniRef90_A0A0J2GBY8
contig_5	cds	239668	240345	+	KFELJI_09960		DUF6246 domain-containing protein	RefSeq:WP_004151262.1, SO:0001217, UniParc:UPI00026F08B7, UniRef:UniRef100_A0A6G4LRF7, UniRef:UniRef50_A0A0H3CGW2, UniRef:UniRef90_A0A377XRW9
contig_5	cds	240521	241276	+	KFELJI_09965		DNA-binding protein	RefSeq:WP_040229583.1, SO:0001217, UniParc:UPI00058E803C, UniRef:UniRef100_UPI00058E803C, UniRef:UniRef50_A0A085HIB8, UniRef:UniRef90_A0A0J2GAF9
contig_5	cds	241219	241533	+	KFELJI_09970		hypothetical protein	
contig_5	cds	241954	242274	+	KFELJI_09975		hypothetical protein	RefSeq:WP_094317178.1, SO:0001217, UniParc:UPI000B95C8CB, UniRef:UniRef100_UPI001D0D31BC, UniRef:UniRef50_A0A1S0W973, UniRef:UniRef90_A0A1S0W973
contig_5	cds	243068	243571	+	KFELJI_09980		Type VI secretion system VasI, EvfG, VC_A0118	RefSeq:WP_004151254.1, SO:0001217, UniParc:UPI00026F08B1, UniRef:UniRef100_A0A2V3KD97, UniRef:UniRef50_A0A2V3KD97, UniRef:UniRef90_A0A2V3KD97
contig_5	cds	243664	247104	+	KFELJI_09985		tape measure protein	RefSeq:WP_094317167.1, SO:0001217, UniParc:UPI000B955DA9, UniRef:UniRef100_UPI000B955DA9, UniRef:UniRef50_R4YC98, UniRef:UniRef90_UPI000B955DA9
contig_5	cds	247104	247346	+	KFELJI_09990		hypothetical protein	RefSeq:WP_029602700.1, SO:0001217, UniParc:UPI000497083F, UniRef:UniRef100_UPI000497083F, UniRef:UniRef50_A0A377Y4P4, UniRef:UniRef90_A0A332BYF2
contig_5	cds	247393	247869	+	KFELJI_09995		hypothetical protein	RefSeq:WP_165451368.1, SO:0001217, UniParc:UPI000DE7464C, UniRef:UniRef100_UPI000DE7464C, UniRef:UniRef50_C9XYI3, UniRef:UniRef90_A0A0E1CMV6
contig_5	cds	247869	248339	+	KFELJI_10000		hypothetical protein	RefSeq:WP_032419293.1, SO:0001217, UniParc:UPI0003EBA09D, UniRef:UniRef100_A0A6N3GKS1, UniRef:UniRef50_C9XYI4, UniRef:UniRef90_R4YC34
contig_5	cds	248336	248731	+	KFELJI_10005		NlpC/P60 family	RefSeq:WP_071057221.1, SO:0001217, UniParc:UPI0007CA2B92, UniRef:UniRef100_A0A3P2EI26, UniRef:UniRef50_R4YHU8, UniRef:UniRef90_R4YHU8
contig_5	cds	248718	251195	+	KFELJI_10010		phage tail protein	RefSeq:WP_094317166.1, SO:0001217, UniParc:UPI000B953778, UniRef:UniRef100_UPI000B953778, UniRef:UniRef50_A0A0J5KTZ9, UniRef:UniRef90_A0A378EIY6
contig_6	cds	434	1462	+	KFELJI_10015	epd	erythrose-4-phosphate dehydrogenase	COG:COG0057, COG:G, EC:1.2.1.72, GO:0005737, GO:0008615, GO:0042823, GO:0048001, GO:0051287, KEGG:K03472, RefSeq:WP_002916512.1, SO:0001217, UniParc:UPI0001A587F1, UniRef:UniRef100_A0A7U7IID0, UniRef:UniRef50_A5F9G1, UniRef:UniRef90_A4WE72
contig_6	cds	1502	2665	+	KFELJI_10020	pgk	phosphoglycerate kinase	COG:COG0126, COG:G, EC:2.7.2.3, GO:0004618, GO:0005524, GO:0005829, GO:0006094, GO:0006096, GO:0043531, RefSeq:WP_002916508.1, SO:0001217, UniParc:UPI0001A587F0, UniRef:UniRef100_A0A7U7IIP5, UniRef:UniRef50_Q8XD03, UniRef:UniRef90_Q8XD03
contig_6	cds	2763	3842	+	KFELJI_10025	fbaA	class II fructose-bisphosphate aldolase	COG:COG0191, COG:G, EC:4.1.2.13, GO:0004332, GO:0005829, GO:0006094, GO:0006096, GO:0008270, GO:0042802, KEGG:K01624, RefSeq:WP_004144748.1, SO:0001217, UniParc:UPI00015766BE, UniRef:UniRef100_A0A7U7F7G6, UniRef:UniRef50_P0AB72, UniRef:UniRef90_P0AB72
contig_6	cds	4033	4890	+	KFELJI_10030	mscS	mechanosensitive ion channel protein MscS	COG:COG0668, COG:M, RefSeq:WP_002916504.1, SO:0001217, UniParc:UPI00003DE306, UniRef:UniRef100_A0A7U7F9K9, UniRef:UniRef50_P0C0S2, UniRef:UniRef90_A0A1C3Q0R4
contig_6	cds	5084	5677	+	KFELJI_10035	argO	arginine exporter ArgO	COG:COG1279, COG:E, GO:0005886, GO:0016021, GO:0061459, SO:0001217, UniRef:UniRef50_P11667, UniRef:UniRef90_A6TDS8
contig_6	cds	5767	6534	+	KFELJI_10040	yggE	oxidative stress defense protein	COG:COG2968, COG:S, KEGG:K09807, RefSeq:WP_002916499.1, SO:0001217, UniParc:UPI00015766BC, UniRef:UniRef100_A0A7U7F9A3, UniRef:UniRef50_P0ADS7, UniRef:UniRef90_W9BCY1
contig_6	cds	6588	7481	-	KFELJI_10045	argP	DNA-binding transcriptional regulator ArgP	COG:COG0583, COG:K, GO:0003677, GO:0003700, KEGG:K05596, RefSeq:WP_002916497.1, SO:0001217, UniParc:UPI00015766BB, UniRef:UniRef100_A6TDS6, UniRef:UniRef50_Q6LMN6, UniRef:UniRef90_A8APC5
contig_6	cds	7649	8308	+	KFELJI_10050	rpiA	ribose-5-phosphate isomerase RpiA	COG:COG0120, COG:G, EC:5.3.1.6, GO:0004751, GO:0009052, KEGG:K01807, RefSeq:WP_002916495.1, SO:0001217, UniParc:UPI00015766BA, UniRef:UniRef100_A6TDS5, UniRef:UniRef50_Q87UK7, UniRef:UniRef90_A6TDS5
contig_6	cds	8578	9810	+	KFELJI_10055	serA	phosphoglycerate dehydrogenase	COG:COG0111, COG:H, EC:1.1.1.95, GO:0004617, GO:0005829, GO:0006564, GO:0016618, GO:0030267, GO:0042802, GO:0047545, GO:0070403, GO:0070404, GO:0070905, RefSeq:WP_002916493.1, SO:0001217, UniParc:UPI00015766B9, UniRef:UniRef100_A0A7U7F7H3, UniRef:UniRef50_P0A9T2, UniRef:UniRef90_P0A9T2
contig_6	cds	9894	10490	-	KFELJI_10060	fAU1	5-formyltetrahydrofolate cyclo-ligase	COG:COG0212, COG:H, RefSeq:WP_004144746.1, SO:0001217, UniParc:UPI0001B7640C, UniRef:UniRef100_A0A4V0GZ03, UniRef:UniRef50_A0A2X3FBZ6, UniRef:UniRef90_A0A4V0GZ03
contig_6	ncRNA	10589	10772	-	KFELJI_10065	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_6	cds	10814	11143	-	KFELJI_10070	zapA	cell division protein ZapA	COG:COG3027, COG:D, GO:0000917, GO:0005737, GO:0005886, RefSeq:WP_002916488.1, SO:0001217, UniParc:UPI00015766B7, UniRef:UniRef100_A6TDS2, UniRef:UniRef50_A4WE62, UniRef:UniRef90_A6TDS2
contig_6	cds	11304	11888	+	KFELJI_10075	ygfB	UPF0149 protein KPN78578_32810	COG:COG3079, COG:S, RefSeq:WP_004144745.1, SO:0001217, UniParc:UPI0001A587EB, UniRef:UniRef100_A0A099PLE3, UniRef:UniRef50_Q8Z3W5, UniRef:UniRef90_A6TDS1
contig_6	cds	11912	13228	+	KFELJI_10080	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, EC:3.4.11.9, KEGG:K01262, RefSeq:WP_032417592.1, SO:0001217, UniParc:UPI00044799B1, UniRef:UniRef100_A0A4S7MG83, UniRef:UniRef50_P15034, UniRef:UniRef90_A0A663AN34
contig_6	cds	13225	14403	+	KFELJI_10085	ubiH	2-octaprenyl-6-methoxyphenyl hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.-, KEGG:K03185, RefSeq:WP_002916482.1, SO:0001217, UniParc:UPI00015766B4, UniRef:UniRef100_A0A2X3EML0, UniRef:UniRef50_P25534, UniRef:UniRef90_A0A2X3EML0
contig_6	cds	14414	15616	+	KFELJI_10090	ubiI	FAD-dependent 2-octaprenylphenol hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.240, KEGG:K18800, RefSeq:WP_032433519.1, SO:0001217, UniParc:UPI00044964DE, UniRef:UniRef100_A0A4V4EAU7, UniRef:UniRef50_P25535, UniRef:UniRef90_A0A081INU2
contig_6	cds	16039	17133	+	KFELJI_10095	gcvT	glycine cleavage system aminomethyltransferase GcvT	COG:COG0404, COG:E, EC:2.1.2.10, GO:0004047, GO:0008483, GO:0019464, KEGG:K00605, RefSeq:WP_032433518.1, SO:0001217, UniParc:UPI0004482721, UniRef:UniRef100_A0A4S4YNY6, UniRef:UniRef50_Q8EIQ8, UniRef:UniRef90_A6TDR7
contig_6	cds	17158	17547	+	KFELJI_10100	gcvH	glycine cleavage system protein GcvH	COG:COG0509, COG:E, GO:0005960, GO:0019464, RefSeq:WP_002916479.1, SO:0001217, UniParc:UPI0001A587E8, UniRef:UniRef100_A0A7U7IIP2, UniRef:UniRef50_Q8EIQ7, UniRef:UniRef90_A8APB3
contig_6	cds	17754	20627	+	KFELJI_10105	gcvP	aminomethyl-transferring glycine dehydrogenase	COG:COG1003, COG:E, EC:1.4.4.2, GO:0004375, GO:0019464, KEGG:K00281, RefSeq:WP_023313619.1, SO:0001217, UniParc:UPI0002E37B47, UniRef:UniRef100_A0A2G4Q3X7, UniRef:UniRef50_Q8XD33, UniRef:UniRef90_Q8XD33
contig_6	cds	20690	21433	+	KFELJI_10110	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, RefSeq:WP_004174442.1, SO:0001217, UniParc:UPI0001A587E6, UniRef:UniRef100_W9B2W8, UniRef:UniRef50_P52037, UniRef:UniRef90_A0A378A8F4
contig_6	cds	22314	22817	-	KFELJI_10115	trxA	protein disulfide oxidoreductase	COG:COG0526, COG:O, RefSeq:WP_032433517.1, SO:0001217, UniParc:UPI00044A90E3, UniRef:UniRef100_A0A4S7L6I6, UniRef:UniRef50_A0A0H3CQZ5, UniRef:UniRef90_W9BN46
